----xmin----xmax----zmin----zmax----d----
0.0	100.0	0.0	40.0	1.0
----P_wave Velocity----
33	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
34	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
35	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
36	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
37	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
38	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
39	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
40	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	
----num_itf----
2
----d_rs----
0.8
----z_rs----
15.0	15.318636413228493	15.629133121232236	15.923558351082965	16.194390882724782	16.434712181799046	16.638383136602	16.80020088435301	16.91603172057845	16.982916696383374	16.99914720608301	16.964308634275238	16.87929094737065	16.746265959015034	16.56863185016884	16.350926361102303	16.09871087285425	15.818428339344035	15.51723869932222	15.202835972633203	14.88325171314484	14.56664983922524	14.261118082911045	13.974461385288551	13.714002515892181	13.486395009384143	13.297453198128851	13.152003682553625	13.053762033549653	13.005237876603813	13.007670782328319	13.060998601092383	13.163859050661467	13.313624516287167	13.506469174264376	13.73746672425536	14.000716233766196	14.289492880023916	14.596419738487745	14.913656229582545	15.233098409700988	15.546585989954028	15.846110794285995	16.124021331801487	16.373218257415278	16.587335727698306	16.76090401910607	16.88948925443631	16.96980666814312	16.99980451709595	16.978716493246765	16.907081299301147	16.786728887324305	16.62073371182271	16.413336191471757	16.169834385783524	15.89644865388117	15.600162752730167	15.28854543404091	14.969557097227133	14.651346437554038	14.342042284187343	14.049545945730436	13.781329367872875	13.544244259300525	13.344347061828692	13.186744235972002	13.075461814198198	13.013342554184453	13.001973319340914	13.041644541697366	13.131342802691206	13.268776721383686	13.450435488778735	13.671678552959813	13.92685416399913	14.209443750358183	14.512228438621834	14.827473462747315	15.147125752013816	15.463019650203078	15.76708551082522	16.051555839734498	16.309163719132506	16.533328444131733	16.718323629712994	16.859423493711674	16.953023578970594	16.996732830759694	16.98943467730504	16.931315553098553	16.823860136348124	16.669813422229556	16.473110600795568	16.238776530840937	15.972797377707597	15.681967694097466	15.37371685027997	15.055919247609719	14.736693163532331	14.424193366669869	14.126402799723317	13.850928651742732	13.604808029187106	13.39432818999106	13.224865932836991	13.100750244503207	13.02515171402117	13.000001538605002	13.025942190381995	13.102311004163752	13.227157105515523	13.397291246688862	13.608367277337091	13.854993168808877	14.130868755856213	14.428946677085225	14.74161240285623	15.060878751742376	15.37858992653962	15.686629857639797	15.977129531545042	16.242668008226826	16.476461992254094	16.67253911501393	16.825890501455255	
30.0	30.31965877587669	30.637272826456986	30.95081050570854	31.258266242464472	31.557673369234603	31.84711670216593	32.12474479168353	32.388781765449565	32.63753868788589	32.86942436359809	33.08295551559588	33.276766273204	33.449616908973354	33.60040176870602	33.7281563438689	33.8320634411569	33.911458409741265	33.96583339276675	33.99484057590233	33.99829441216602	33.976172808792306	33.928617268550475	33.85593198460979	33.7585818947413	33.637189707302724	33.49253191803007	33.325533843114734	33.13726370033768	32.928925776121005	32.701852722204606	32.45749703122284	32.1974217457085	31.923290459954593	31.63685667868807	31.33995260062362	31.03447739864444	30.72238507157693	30.405671945266405	30.08636390290438	29.76650342628968	29.44813653091509	29.13329967845048	28.82400675033773	28.52223616582209	28.22991822682059	27.948922770577102	27.681047209085026	27.428005031784362	27.19141484507678	26.972790018768286	26.773529005667037	26.594906396257702	26.438064765672046	26.30400736510725	26.193591704441936	26.107524067099305	26.04635499224348	26.010475753207626	26.0001158546799	26.015341564656637	26.05605549055332	26.121997202184765	26.212744897629566	26.327718101322933	26.466181377119387	26.627249032574333	26.809890784353183	27.012938348528753	27.235092913611496	27.47493344851072	27.73092579228413	28.001432467532393	28.28472315466642	28.578985760047832	28.882338007204297	29.19283947697549	29.5085040195738	29.82731245916509	30.147225509703308	30.466196819401976	30.78218606040218	31.093171979908057	31.397165329306944	31.69222158857199	31.976453404554437	32.24804266360297	32.505252121286624	32.746436514830556	32.97005308718321	33.17467145539661	33.35898276019592	33.52180803821214	33.66210576332436	33.77897850887262	33.87167868812595	33.93961333628624	33.98234790343942	33.9996090341919	33.991286316212296	33.95743298649353	33.898265590817736	33.814162598602294	33.70566198198706	33.57345777464861	33.418395632353125	33.24146742364542	33.043804885275094	32.826672382943514	32.59145882367807	32.33966877156705	32.0729128236839	31.79289730776234	31.501413367521845	31.200325505460334	30.891559656400982	30.57709086808182	30.258930667590256	29.939114194454266	29.61968718269455	29.302692875108075	28.99015895348696	28.684084568374686	28.386427551324914	28.099091891460873	27.823915556442522	
